text,intent,language,source
hello أريد تغيير الموعد إلى بعد العصر,RESCHEDULE_APPOINTMENT,ar_msa,template
hello أريد تغيير الموعد إلى بعد العصر please,RESCHEDULE_APPOINTMENT,ar_msa,template
hello أريد تغيير الموعد إلى بعد العصر pls,RESCHEDULE_APPOINTMENT,ar_msa,template
hello أريد تغيير الموعد إلى بعد العصر ??,RESCHEDULE_APPOINTMENT,ar_msa,template
hello أريد تغيير الموعد إلى بعد العصر asap,RESCHEDULE_APPOINTMENT,ar_msa,template
hi أريد تغيير الموعد إلى بعد العصر,RESCHEDULE_APPOINTMENT,ar_msa,template
hi أريد تغيير الموعد إلى بعد العصر please,RESCHEDULE_APPOINTMENT,ar_msa,template
hi أريد تغيير الموعد إلى بعد العصر pls,RESCHEDULE_APPOINTMENT,ar_msa,template
hi أريد تغيير الموعد إلى بعد العصر ??,RESCHEDULE_APPOINTMENT,ar_msa,template
hi أريد تغيير الموعد إلى بعد العصر asap,RESCHEDULE_APPOINTMENT,ar_msa,template
أريد تغيير الموعد إلى الصباح,RESCHEDULE_APPOINTMENT,ar_msa,template
أريد تغيير الموعد إلى الصباح please,RESCHEDULE_APPOINTMENT,ar_msa,template
أريد تغيير الموعد إلى الصباح pls,RESCHEDULE_APPOINTMENT,ar_msa,template
أريد تغيير الموعد إلى الصباح ??,RESCHEDULE_APPOINTMENT,ar_msa,template
أريد تغيير الموعد إلى الصباح asap,RESCHEDULE_APPOINTMENT,ar_msa,template
pls أريد تغيير الموعد إلى الصباح,RESCHEDULE_APPOINTMENT,ar_msa,template
pls أريد تغيير الموعد إلى الصباح please,RESCHEDULE_APPOINTMENT,ar_msa,template
pls أريد تغيير الموعد إلى الصباح pls,RESCHEDULE_APPOINTMENT,ar_msa,template
pls أريد تغيير الموعد إلى الصباح ??,RESCHEDULE_APPOINTMENT,ar_msa,template
pls أريد تغيير الموعد إلى الصباح asap,RESCHEDULE_APPOINTMENT,ar_msa,template
plz أريد تغيير الموعد إلى الصباح,RESCHEDULE_APPOINTMENT,ar_msa,template
plz أريد تغيير الموعد إلى الصباح please,RESCHEDULE_APPOINTMENT,ar_msa,template
plz أريد تغيير الموعد إلى الصباح pls,RESCHEDULE_APPOINTMENT,ar_msa,template
plz أريد تغيير الموعد إلى الصباح ??,RESCHEDULE_APPOINTMENT,ar_msa,template
plz أريد تغيير الموعد إلى الصباح asap,RESCHEDULE_APPOINTMENT,ar_msa,template
hello أريد تغيير الموعد إلى الصباح,RESCHEDULE_APPOINTMENT,ar_msa,template
hello أريد تغيير الموعد إلى الصباح please,RESCHEDULE_APPOINTMENT,ar_msa,template
hello أريد تغيير الموعد إلى الصباح pls,RESCHEDULE_APPOINTMENT,ar_msa,template
hello أريد تغيير الموعد إلى الصباح ??,RESCHEDULE_APPOINTMENT,ar_msa,template
hello أريد تغيير الموعد إلى الصباح asap,RESCHEDULE_APPOINTMENT,ar_msa,template
hi أريد تغيير الموعد إلى الصباح,RESCHEDULE_APPOINTMENT,ar_msa,template
hi أريد تغيير الموعد إلى الصباح please,RESCHEDULE_APPOINTMENT,ar_msa,template
hi أريد تغيير الموعد إلى الصباح pls,RESCHEDULE_APPOINTMENT,ar_msa,template
hi أريد تغيير الموعد إلى الصباح ??,RESCHEDULE_APPOINTMENT,ar_msa,template
hi أريد تغيير الموعد إلى الصباح asap,RESCHEDULE_APPOINTMENT,ar_msa,template
هل يمكن تأجيل الموعد,RESCHEDULE_APPOINTMENT,ar_msa,template
هل يمكن تأجيل الموعد please,RESCHEDULE_APPOINTMENT,ar_msa,template
هل يمكن تأجيل الموعد pls,RESCHEDULE_APPOINTMENT,ar_msa,template
هل يمكن تأجيل الموعد ??,RESCHEDULE_APPOINTMENT,ar_msa,template
هل يمكن تأجيل الموعد asap,RESCHEDULE_APPOINTMENT,ar_msa,template
yes i confirm please,CONFIRM_APPOINTMENT,en,template
yes i confirm pls,CONFIRM_APPOINTMENT,en,template
yes i confirm ??,CONFIRM_APPOINTMENT,en,template
yes i confirm asap,CONFIRM_APPOINTMENT,en,template
pls yes i confirm,CONFIRM_APPOINTMENT,en,template
pls yes i confirm please,CONFIRM_APPOINTMENT,en,template
pls yes i confirm pls,CONFIRM_APPOINTMENT,en,template
pls yes i confirm ??,CONFIRM_APPOINTMENT,en,template
pls yes i confirm asap,CONFIRM_APPOINTMENT,en,template
plz yes i confirm,CONFIRM_APPOINTMENT,en,template
plz yes i confirm please,CONFIRM_APPOINTMENT,en,template
plz yes i confirm pls,CONFIRM_APPOINTMENT,en,template
plz yes i confirm ??,CONFIRM_APPOINTMENT,en,template
plz yes i confirm asap,CONFIRM_APPOINTMENT,en,template
hello yes i confirm,CONFIRM_APPOINTMENT,en,template
hello yes i confirm please,CONFIRM_APPOINTMENT,en,template
hello yes i confirm pls,CONFIRM_APPOINTMENT,en,template
hello yes i confirm ??,CONFIRM_APPOINTMENT,en,template
hello yes i confirm asap,CONFIRM_APPOINTMENT,en,template
hi yes i confirm,CONFIRM_APPOINTMENT,en,template
hi yes i confirm please,CONFIRM_APPOINTMENT,en,template
hi yes i confirm pls,CONFIRM_APPOINTMENT,en,template
hi yes i confirm ??,CONFIRM_APPOINTMENT,en,template
hi yes i confirm asap,CONFIRM_APPOINTMENT,en,template
i will come today,CONFIRM_APPOINTMENT,en,template
i will come today please,CONFIRM_APPOINTMENT,en,template
i will come today pls,CONFIRM_APPOINTMENT,en,template
i will come today ??,CONFIRM_APPOINTMENT,en,template
i will come today asap,CONFIRM_APPOINTMENT,en,template
pls i will come today,CONFIRM_APPOINTMENT,en,template
pls i will come today please,CONFIRM_APPOINTMENT,en,template
pls i will come today pls,CONFIRM_APPOINTMENT,en,template
pls i will come today ??,CONFIRM_APPOINTMENT,en,template
pls i will come today asap,CONFIRM_APPOINTMENT,en,template
plz i will come today,CONFIRM_APPOINTMENT,en,template
plz i will come today please,CONFIRM_APPOINTMENT,en,template
plz i will come today pls,CONFIRM_APPOINTMENT,en,template
plz i will come today ??,CONFIRM_APPOINTMENT,en,template
plz i will come today asap,CONFIRM_APPOINTMENT,en,template
hello i will come today,CONFIRM_APPOINTMENT,en,template
hello i will come today please,CONFIRM_APPOINTMENT,en,template
hello i will come today pls,CONFIRM_APPOINTMENT,en,template
hello i will come today ??,CONFIRM_APPOINTMENT,en,template
hello i will come today asap,CONFIRM_APPOINTMENT,en,template
hi i will come today,CONFIRM_APPOINTMENT,en,template
hi i will come today please,CONFIRM_APPOINTMENT,en,template
hi i will come today pls,CONFIRM_APPOINTMENT,en,template
hi i will come today ??,CONFIRM_APPOINTMENT,en,template
hi i will come today asap,CONFIRM_APPOINTMENT,en,template
i will come tomorrow,CONFIRM_APPOINTMENT,en,template
i will come tomorrow please,CONFIRM_APPOINTMENT,en,template
i will come tomorrow pls,CONFIRM_APPOINTMENT,en,template
i will come tomorrow ??,CONFIRM_APPOINTMENT,en,template
i will come tomorrow asap,CONFIRM_APPOINTMENT,en,template
pls i will come tomorrow,CONFIRM_APPOINTMENT,en,template
pls i will come tomorrow please,CONFIRM_APPOINTMENT,en,template
pls i will come tomorrow pls,CONFIRM_APPOINTMENT,en,template
pls i will come tomorrow ??,CONFIRM_APPOINTMENT,en,template
pls i will come tomorrow asap,CONFIRM_APPOINTMENT,en,template
plz i will come tomorrow,CONFIRM_APPOINTMENT,en,template
plz i will come tomorrow please,CONFIRM_APPOINTMENT,en,template
plz i will come tomorrow pls,CONFIRM_APPOINTMENT,en,template
plz i will come tomorrow ??,CONFIRM_APPOINTMENT,en,template
plz i will come tomorrow asap,CONFIRM_APPOINTMENT,en,template
hello i will come tomorrow,CONFIRM_APPOINTMENT,en,template
hello i will come tomorrow please,CONFIRM_APPOINTMENT,en,template
hello i will come tomorrow pls,CONFIRM_APPOINTMENT,en,template
hello i will come tomorrow ??,CONFIRM_APPOINTMENT,en,template
hello i will come tomorrow asap,CONFIRM_APPOINTMENT,en,template
hi i will come tomorrow,CONFIRM_APPOINTMENT,en,template
hi i will come tomorrow please,CONFIRM_APPOINTMENT,en,template
hi i will come tomorrow pls,CONFIRM_APPOINTMENT,en,template
hi i will come tomorrow ??,CONFIRM_APPOINTMENT,en,template
hi i will come tomorrow asap,CONFIRM_APPOINTMENT,en,template
i will come asap,CONFIRM_APPOINTMENT,en,template
i will come asap please,CONFIRM_APPOINTMENT,en,template
i will come asap pls,CONFIRM_APPOINTMENT,en,template
i will come asap ??,CONFIRM_APPOINTMENT,en,template
i will come asap asap,CONFIRM_APPOINTMENT,en,template
pls i will come asap,CONFIRM_APPOINTMENT,en,template
pls i will come asap please,CONFIRM_APPOINTMENT,en,template
pls i will come asap pls,CONFIRM_APPOINTMENT,en,template
pls i will come asap ??,CONFIRM_APPOINTMENT,en,template
pls i will come asap asap,CONFIRM_APPOINTMENT,en,template
plz i will come asap,CONFIRM_APPOINTMENT,en,template
plz i will come asap please,CONFIRM_APPOINTMENT,en,template
plz i will come asap pls,CONFIRM_APPOINTMENT,en,template
plz i will come asap ??,CONFIRM_APPOINTMENT,en,template
plz i will come asap asap,CONFIRM_APPOINTMENT,en,template
hello i will come asap,CONFIRM_APPOINTMENT,en,template
hello i will come asap please,CONFIRM_APPOINTMENT,en,template
hello i will come asap pls,CONFIRM_APPOINTMENT,en,template
hello i will come asap ??,CONFIRM_APPOINTMENT,en,template
hello i will come asap asap,CONFIRM_APPOINTMENT,en,template
hi i will come asap,CONFIRM_APPOINTMENT,en,template
hi i will come asap please,CONFIRM_APPOINTMENT,en,template
hi i will come asap pls,CONFIRM_APPOINTMENT,en,template
hi i will come asap ??,CONFIRM_APPOINTMENT,en,template
hi i will come asap asap,CONFIRM_APPOINTMENT,en,template
i will come this week,CONFIRM_APPOINTMENT,en,template
i will come this week please,CONFIRM_APPOINTMENT,en,template
i will come this week pls,CONFIRM_APPOINTMENT,en,template
i will come this week ??,CONFIRM_APPOINTMENT,en,template
i will come this week asap,CONFIRM_APPOINTMENT,en,template
pls i will come this week,CONFIRM_APPOINTMENT,en,template
pls i will come this week please,CONFIRM_APPOINTMENT,en,template
pls i will come this week pls,CONFIRM_APPOINTMENT,en,template
pls i will come this week ??,CONFIRM_APPOINTMENT,en,template
pls i will come this week asap,CONFIRM_APPOINTMENT,en,template
plz i will come this week,CONFIRM_APPOINTMENT,en,template
plz i will come this week please,CONFIRM_APPOINTMENT,en,template
plz i will come this week pls,CONFIRM_APPOINTMENT,en,template
plz i will come this week ??,CONFIRM_APPOINTMENT,en,template
plz i will come this week asap,CONFIRM_APPOINTMENT,en,template
hello i will come this week,CONFIRM_APPOINTMENT,en,template
hello i will come this week please,CONFIRM_APPOINTMENT,en,template
hello i will come this week pls,CONFIRM_APPOINTMENT,en,template
hello i will come this week ??,CONFIRM_APPOINTMENT,en,template
hello i will come this week asap,CONFIRM_APPOINTMENT,en,template
hi i will come this week,CONFIRM_APPOINTMENT,en,template
hi i will come this week please,CONFIRM_APPOINTMENT,en,template
hi i will come this week pls,CONFIRM_APPOINTMENT,en,template
hi i will come this week ??,CONFIRM_APPOINTMENT,en,template
hi i will come this week asap,CONFIRM_APPOINTMENT,en,template
i will come after 5pm,CONFIRM_APPOINTMENT,en,template
i will come after 5pm please,CONFIRM_APPOINTMENT,en,template
i will come after 5pm pls,CONFIRM_APPOINTMENT,en,template
i will come after 5pm ??,CONFIRM_APPOINTMENT,en,template
i will come after 5pm asap,CONFIRM_APPOINTMENT,en,template
pls i will come after 5pm,CONFIRM_APPOINTMENT,en,template
pls i will come after 5pm please,CONFIRM_APPOINTMENT,en,template
pls i will come after 5pm pls,CONFIRM_APPOINTMENT,en,template
pls i will come after 5pm ??,CONFIRM_APPOINTMENT,en,template
pls i will come after 5pm asap,CONFIRM_APPOINTMENT,en,template
plz i will come after 5pm,CONFIRM_APPOINTMENT,en,template
plz i will come after 5pm please,CONFIRM_APPOINTMENT,en,template
plz i will come after 5pm pls,CONFIRM_APPOINTMENT,en,template
plz i will come after 5pm ??,CONFIRM_APPOINTMENT,en,template
plz i will come after 5pm asap,CONFIRM_APPOINTMENT,en,template
hello i will come after 5pm,CONFIRM_APPOINTMENT,en,template
hello i will come after 5pm please,CONFIRM_APPOINTMENT,en,template
hello i will come after 5pm pls,CONFIRM_APPOINTMENT,en,template
hello i will come after 5pm ??,CONFIRM_APPOINTMENT,en,template
hello i will come after 5pm asap,CONFIRM_APPOINTMENT,en,template
hi i will come after 5pm,CONFIRM_APPOINTMENT,en,template
hi i will come after 5pm please,CONFIRM_APPOINTMENT,en,template
hi i will come after 5pm pls,CONFIRM_APPOINTMENT,en,template
hi i will come after 5pm ??,CONFIRM_APPOINTMENT,en,template
hi i will come after 5pm asap,CONFIRM_APPOINTMENT,en,template
i will come morning,CONFIRM_APPOINTMENT,en,template
i will come morning please,CONFIRM_APPOINTMENT,en,template
i will come morning pls,CONFIRM_APPOINTMENT,en,template
i will come morning ??,CONFIRM_APPOINTMENT,en,template
i will come morning asap,CONFIRM_APPOINTMENT,en,template
pls i will come morning,CONFIRM_APPOINTMENT,en,template
pls i will come morning please,CONFIRM_APPOINTMENT,en,template
pls i will come morning pls,CONFIRM_APPOINTMENT,en,template
pls i will come morning ??,CONFIRM_APPOINTMENT,en,template
pls i will come morning asap,CONFIRM_APPOINTMENT,en,template
plz i will come morning,CONFIRM_APPOINTMENT,en,template
plz i will come morning please,CONFIRM_APPOINTMENT,en,template
plz i will come morning pls,CONFIRM_APPOINTMENT,en,template
plz i will come morning ??,CONFIRM_APPOINTMENT,en,template
plz i will come morning asap,CONFIRM_APPOINTMENT,en,template
hello i will come morning,CONFIRM_APPOINTMENT,en,template
hello i will come morning please,CONFIRM_APPOINTMENT,en,template
hello i will come morning pls,CONFIRM_APPOINTMENT,en,template
hello i will come morning ??,CONFIRM_APPOINTMENT,en,template
hello i will come morning asap,CONFIRM_APPOINTMENT,en,template
hi i will come morning,CONFIRM_APPOINTMENT,en,template
hi i will come morning please,CONFIRM_APPOINTMENT,en,template
hi i will come morning pls,CONFIRM_APPOINTMENT,en,template
hi i will come morning ??,CONFIRM_APPOINTMENT,en,template
hi i will come morning asap,CONFIRM_APPOINTMENT,en,template
keep my appointment,CONFIRM_APPOINTMENT,en,template
keep my appointment please,CONFIRM_APPOINTMENT,en,template
keep my appointment pls,CONFIRM_APPOINTMENT,en,template
keep my appointment ??,CONFIRM_APPOINTMENT,en,template
keep my appointment asap,CONFIRM_APPOINTMENT,en,template
pls keep my appointment,CONFIRM_APPOINTMENT,en,template
pls keep my appointment please,CONFIRM_APPOINTMENT,en,template
pls keep my appointment pls,CONFIRM_APPOINTMENT,en,template
pls keep my appointment ??,CONFIRM_APPOINTMENT,en,template
pls keep my appointment asap,CONFIRM_APPOINTMENT,en,template
plz keep my appointment,CONFIRM_APPOINTMENT,en,template
plz keep my appointment please,CONFIRM_APPOINTMENT,en,template
plz keep my appointment pls,CONFIRM_APPOINTMENT,en,template
plz keep my appointment ??,CONFIRM_APPOINTMENT,en,template
plz keep my appointment asap,CONFIRM_APPOINTMENT,en,template
hello keep my appointment,CONFIRM_APPOINTMENT,en,template
hello keep my appointment please,CONFIRM_APPOINTMENT,en,template
hello keep my appointment pls,CONFIRM_APPOINTMENT,en,template
hello keep my appointment ??,CONFIRM_APPOINTMENT,en,template
hello keep my appointment asap,CONFIRM_APPOINTMENT,en,template
hi keep my appointment,CONFIRM_APPOINTMENT,en,template
hi keep my appointment please,CONFIRM_APPOINTMENT,en,template
hi keep my appointment pls,CONFIRM_APPOINTMENT,en,template
hi keep my appointment ??,CONFIRM_APPOINTMENT,en,template
hi keep my appointment asap,CONFIRM_APPOINTMENT,en,template
yes keep it today,CONFIRM_APPOINTMENT,en,template
yes keep it today please,CONFIRM_APPOINTMENT,en,template
yes keep it today pls,CONFIRM_APPOINTMENT,en,template
yes keep it today ??,CONFIRM_APPOINTMENT,en,template
yes keep it today asap,CONFIRM_APPOINTMENT,en,template
pls yes keep it today,CONFIRM_APPOINTMENT,en,template
pls yes keep it today please,CONFIRM_APPOINTMENT,en,template
pls yes keep it today pls,CONFIRM_APPOINTMENT,en,template
pls yes keep it today ??,CONFIRM_APPOINTMENT,en,template
pls yes keep it today asap,CONFIRM_APPOINTMENT,en,template
